,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
548,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/23/2011,5,2011.0,Council At-Large
549,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/20/2011,2,2011.0,Council At-Large
550,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/19/2011,4,2011.0,Council At-Large
551,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/7/2011,5,2011.0,Council At-Large
552,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/5/2011,1,2011.0,Council At-Large
553,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/4/2011,1,2011.0,Council At-Large
554,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/3/2011,5,2011.0,Council At-Large
555,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,5,2011.0,Council At-Large
556,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/3/2011,5,2011.0,Council At-Large
557,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/3/2011,25,2011.0,Council At-Large
558,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/30/2011,2,2011.0,Council At-Large
559,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/31/2011,25,2011.0,Council At-Large
560,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,1/30/2011,1,2011.0,Council At-Large
561,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/31/2011,5,2011.0,Council At-Large
562,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,1/30/2011,333,2011.0,Council At-Large
563,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,25,2011.0,Council At-Large
564,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/16/2011,25,2011.0,Council At-Large
565,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,5,2011.0,Council At-Large
566,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/15/2011,25,2011.0,Council At-Large
567,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/16/2011,25,2011.0,Council At-Large
568,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,5,2011.0,Council At-Large
569,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/15/2011,25,2011.0,Council At-Large
570,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,5,2011.0,Council At-Large
571,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/15/2011,25,2011.0,Council At-Large
572,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/16/2011,5,2011.0,Council At-Large
573,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/15/2011,25,2011.0,Council At-Large
574,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporation,2/15/2011,5,2011.0,Council At-Large
575,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporation,2/15/2011,1,2011.0,Council At-Large
576,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,25,2011.0,Council At-Large
577,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/16/2011,1,2011.0,Council At-Large
578,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,25,2011.0,Council At-Large
579,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,25,2011.0,Council At-Large
580,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/15/2011,25,2011.0,Council At-Large
581,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/14/2011,5,2011.0,Council At-Large
582,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,5,2011.0,Council At-Large
583,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/16/2011,25,2011.0,Council At-Large
584,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,2/14/2011,25,2011.0,Council At-Large
585,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,2/16/2011,5,2011.0,Council At-Large
586,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporation,2/14/2011,25,2011.0,Council At-Large
587,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/26/2011,25,2011.0,Council At-Large
588,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/26/2011,1,2011.0,Council At-Large
589,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/26/2011,1,2011.0,Council At-Large
590,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/26/2011,4,2011.0,Council At-Large
591,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/25/2011,1,2011.0,Council At-Large
592,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/25/2011,1,2011.0,Council At-Large
593,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/25/2011,5,2011.0,Council At-Large
594,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/25/2011,15,2011.0,Council At-Large
595,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/25/2011,75,2011.0,Council At-Large
596,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,6/13/2011,5,2011.0,Council At-Large
597,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,6/13/2011,1,2011.0,Council At-Large
598,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
599,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,295,2011.0,Council At-Large
600,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,5,2011.0,Council At-Large
601,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
602,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
603,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
604,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
605,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
606,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/14/2011,15,2011.0,Council At-Large
607,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/11/2011,1,2011.0,Council At-Large
608,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
609,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/14/2011,5,2011.0,Council At-Large
610,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/11/2011,1,2011.0,Council At-Large
611,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/14/2011,1,2011.0,Council At-Large
612,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,1,2011.0,Council At-Large
613,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/11/2011,75,2011.0,Council At-Large
614,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/15/2011,5,2011.0,Council At-Large
615,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,5,2011.0,Council At-Large
616,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
617,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/15/2011,1,2011.0,Council At-Large
618,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/11/2011,2,2011.0,Council At-Large
619,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/15/2011,25,2011.0,Council At-Large
620,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,1,2011.0,Council At-Large
621,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,5,2011.0,Council At-Large
622,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,15,2011.0,Council At-Large
623,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,5,2011.0,Council At-Large
624,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,25,2011.0,Council At-Large
625,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,1,2011.0,Council At-Large
626,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/16/2011,5,2011.0,Council At-Large
627,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/14/2011,3,2011.0,Council At-Large
628,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
629,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
630,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/18/2011,2,2011.0,Council At-Large
631,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporation,4/19/2011,2,2011.0,Council At-Large
632,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/11/2011,1,2011.0,Council At-Large
633,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporate Sponsored PAC,4/14/2011,75,2011.0,Council At-Large
634,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
635,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,25,2011.0,Council At-Large
636,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/10/2011,3,2011.0,Council At-Large
637,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/10/2011,1,2011.0,Council At-Large
638,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/10/2011,25,2011.0,Council At-Large
639,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/16/2011,1,2011.0,Council At-Large
640,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Other,3/21/2011,1,2011.0,Council At-Large
641,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,1,2011.0,Council At-Large
642,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,25,2011.0,Council At-Large
643,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,1,2011.0,Council At-Large
644,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,25,2011.0,Council At-Large
645,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/21/2011,5,2011.0,Council At-Large
646,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/30/2011,2,2011.0,Council At-Large
647,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/30/2011,25,2011.0,Council At-Large
648,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/30/2011,5,2011.0,Council At-Large
649,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/20/2011,75,2011.0,Council At-Large
650,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/20/2011,5,2011.0,Council At-Large
651,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/19/2011,1,2011.0,Council At-Large
652,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,25,2011.0,Council At-Large
653,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/18/2011,5,2011.0,Council At-Large
654,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/18/2011,1,2011.0,Council At-Large
655,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,1,2011.0,Council At-Large
656,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/30/2011,2,2011.0,Council At-Large
657,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,25,2011.0,Council At-Large
658,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/8/2011,1,2011.0,Council At-Large
659,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/8/2011,5,2011.0,Council At-Large
660,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/7/2011,3,2011.0,Council At-Large
661,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/7/2011,1,2011.0,Council At-Large
662,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/7/2011,1,2011.0,Council At-Large
663,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/7/2011,1,2011.0,Council At-Large
664,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/7/2011,1,2011.0,Council At-Large
665,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,5,2011.0,Council At-Large
666,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,25,2011.0,Council At-Large
667,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,5,2011.0,Council At-Large
668,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,5,2011.0,Council At-Large
669,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,5,2011.0,Council At-Large
670,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
671,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,4,2011.0,Council At-Large
672,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,2,2011.0,Council At-Large
673,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
674,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,15,2011.0,Council At-Large
675,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,4,2011.0,Council At-Large
676,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,15,2011.0,Council At-Large
677,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,35,2011.0,Council At-Large
678,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/2/2011,1,2011.0,Council At-Large
679,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,75,2011.0,Council At-Large
680,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,1,2011.0,Council At-Large
681,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/31/2011,25,2011.0,Council At-Large
682,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/30/2011,1,2011.0,Council At-Large
683,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/28/2011,1,2011.0,Council At-Large
684,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/28/2011,75,2011.0,Council At-Large
685,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/27/2011,1,2011.0,Council At-Large
686,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/26/2011,1,2011.0,Council At-Large
687,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/25/2011,1,2011.0,Council At-Large
688,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/24/2011,1,2011.0,Council At-Large
689,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/24/2011,5,2011.0,Council At-Large
690,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/21/2011,5,2011.0,Council At-Large
691,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/20/2011,75,2011.0,Council At-Large
692,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/18/2011,25,2011.0,Council At-Large
693,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,1,2011.0,Council At-Large
694,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/17/2011,1,2011.0,Council At-Large
695,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/15/2011,2,2011.0,Council At-Large
696,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/15/2011,15,2011.0,Council At-Large
697,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/15/2011,1,2011.0,Council At-Large
698,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/14/2011,2,2011.0,Council At-Large
699,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/12/2011,5,2011.0,Council At-Large
700,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/11/2011,25,2011.0,Council At-Large
701,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Other,3/28/2011,25,2011.0,Council At-Large
702,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
703,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,2,2011.0,Council At-Large
704,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,3,2011.0,Council At-Large
705,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,9,2011.0,Council At-Large
706,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/17/2011,2,2011.0,Council At-Large
707,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/17/2011,5,2011.0,Council At-Large
708,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/15/2011,1,2011.0,Council At-Large
709,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/15/2011,1,2011.0,Council At-Large
710,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/14/2011,5,2011.0,Council At-Large
711,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/14/2011,5,2011.0,Council At-Large
712,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/13/2011,1,2011.0,Council At-Large
713,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,5,2011.0,Council At-Large
714,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,25,2011.0,Council At-Large
715,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,25,2011.0,Council At-Large
716,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,5,2011.0,Council At-Large
717,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/12/2011,5,2011.0,Council At-Large
718,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/11/2011,5,2011.0,Council At-Large
719,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/11/2011,1,2011.0,Council At-Large
720,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/10/2011,3,2011.0,Council At-Large
721,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/10/2011,1,2011.0,Council At-Large
722,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,1,2011.0,Council At-Large
723,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/18/2011,5,2011.0,Council At-Large
724,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Labor Sponsored PAC,3/11/2011,1,2011.0,Council At-Large
725,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporate Sponsored PAC,3/14/2011,5,2011.0,Council At-Large
726,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Corporate Sponsored PAC,4/4/2011,5,2011.0,Council At-Large
727,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,1,2011.0,Council At-Large
728,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,1,2011.0,Council At-Large
729,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,5,2011.0,Council At-Large
730,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,1,2011.0,Council At-Large
731,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,15,2011.0,Council At-Large
732,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,25,2011.0,Council At-Large
733,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/2/2011,2,2011.0,Council At-Large
734,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/5/2011,1,2011.0,Council At-Large
735,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,1,2011.0,Council At-Large
736,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/1/2011,5,2011.0,Council At-Large
737,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/5/2011,5,2011.0,Council At-Large
738,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/4/2011,1,2011.0,Council At-Large
739,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,3/29/2011,5,2011.0,Council At-Large
740,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
741,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,3,2011.0,Council At-Large
742,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/7/2011,5,2011.0,Council At-Large
743,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,1,2011.0,Council At-Large
744,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,5,2011.0,Council At-Large
745,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/5/2011,3,2011.0,Council At-Large
746,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
747,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,25,2011.0,Council At-Large
748,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,1,2011.0,Council At-Large
749,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/10/2011,5,2011.0,Council At-Large
750,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/9/2011,1,2011.0,Council At-Large
751,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/6/2011,5,2011.0,Council At-Large
752,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,2,2011.0,Council At-Large
753,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,5,2011.0,Council At-Large
754,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
755,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
756,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
757,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
758,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
759,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
760,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
761,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,25,2011.0,Council At-Large
762,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/4/2011,35,2011.0,Council At-Large
763,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/4/2011,25,2011.0,Council At-Large
764,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,1,2011.0,Council At-Large
765,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,1,2011.0,Council At-Large
766,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/5/2011,1,2011.0,Council At-Large
767,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/6/2011,1,2011.0,Council At-Large
768,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/4/2011,1,2011.0,Council At-Large
769,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,3/31/2011,5,2011.0,Council At-Large
770,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,1,2011.0,Council At-Large
771,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,5,2011.0,Council At-Large
772,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,2,2011.0,Council At-Large
773,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,1,2011.0,Council At-Large
774,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,5,2011.0,Council At-Large
775,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/3/2011,25,2011.0,Council At-Large
776,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
777,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/6/2011,25,2011.0,Council At-Large
778,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
779,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/4/2011,1,2011.0,Council At-Large
780,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,1,2011.0,Council At-Large
781,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Business,4/4/2011,1,2011.0,Council At-Large
782,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,75,2011.0,Council At-Large
783,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,1,2011.0,Council At-Large
784,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
785,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
786,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/4/2011,25,2011.0,Council At-Large
787,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/1/2011,1,2011.0,Council At-Large
788,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/2/2011,1,2011.0,Council At-Large
789,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/2/2011,25,2011.0,Council At-Large
790,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/2/2011,5,2011.0,Council At-Large
791,Sekou Biddle ,Committee to Elect Sekou Biddle At-Large,Individual,4/2/2011,25,2011.0,Council At-Large
