,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
744,AJ Cooper ,Cooper At-Large,Individual,12/27/2012,5,2013.0,Council At-Large
745,AJ Cooper ,Cooper At-Large,Individual,12/12/2012,5,2013.0,Council At-Large
746,AJ Cooper ,Cooper At-Large,Individual,12/24/2012,3,2013.0,Council At-Large
747,Elissa Silverman ,Elissa 2013,Individual,1/27/2013,1,2013.0,Council At-Large
748,Elissa Silverman ,Elissa 2013,Individual,1/27/2013,25,2013.0,Council At-Large
749,Elissa Silverman ,Elissa 2013,Individual,1/28/2013,1,2013.0,Council At-Large
750,Elissa Silverman ,Elissa 2013,Individual,1/28/2013,1,2013.0,Council At-Large
751,Elissa Silverman ,Elissa 2013,Individual,1/28/2013,25,2013.0,Council At-Large
752,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,35,2013.0,Council At-Large
753,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
754,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
755,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
756,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
757,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
758,Elissa Silverman ,Elissa 2013,Individual,1/27/2013,25,2013.0,Council At-Large
759,Elissa Silverman ,Elissa 2013,Individual,1/27/2013,25,2013.0,Council At-Large
760,Elissa Silverman ,Elissa 2013,Individual,12/19/2012,1,2013.0,Council At-Large
761,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,25,2013.0,Council At-Large
762,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,75,2013.0,Council At-Large
763,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,25,2013.0,Council At-Large
764,Elissa Silverman ,Elissa 2013,Individual,1/15/2013,25,2013.0,Council At-Large
765,Elissa Silverman ,Elissa 2013,Individual,1/16/2013,25,2013.0,Council At-Large
766,Elissa Silverman ,Elissa 2013,Individual,1/17/2013,2,2013.0,Council At-Large
767,Elissa Silverman ,Elissa 2013,Individual,1/17/2013,5,2013.0,Council At-Large
768,Elissa Silverman ,Elissa 2013,Individual,1/19/2013,5,2013.0,Council At-Large
769,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,1,2013.0,Council At-Large
770,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
771,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
772,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
773,Elissa Silverman ,Elissa 2013,Individual,12/28/2012,1,2013.0,Council At-Large
774,Elissa Silverman ,Elissa 2013,Individual,1/4/2013,5,2013.0,Council At-Large
775,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
776,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
777,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
778,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
779,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
780,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
781,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
782,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
783,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,18,2013.0,Council At-Large
784,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,5,2013.0,Council At-Large
785,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,18,2013.0,Council At-Large
786,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
787,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,5,2013.0,Council At-Large
788,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
789,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
790,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
791,Elissa Silverman ,Elissa 2013,Individual,1/13/2013,5,2013.0,Council At-Large
792,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,125,2013.0,Council At-Large
793,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
794,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
795,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
796,Elissa Silverman ,Elissa 2013,Individual,12/29/2012,5,2013.0,Council At-Large
797,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
798,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
799,Elissa Silverman ,Elissa 2013,Individual,1/21/2013,499.03,2013.0,Council At-Large
800,Elissa Silverman ,Elissa 2013,Individual,2/20/2013,499.97,2013.0,Council At-Large
801,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,1,2013.0,Council At-Large
802,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
803,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
804,Elissa Silverman ,Elissa 2013,Individual,1/7/2013,25,2013.0,Council At-Large
805,Elissa Silverman ,Elissa 2013,Individual,1/8/2013,25,2013.0,Council At-Large
806,Elissa Silverman ,Elissa 2013,Individual,1/10/2013,25,2013.0,Council At-Large
807,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,25,2013.0,Council At-Large
808,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,1,2013.0,Council At-Large
809,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,1,2013.0,Council At-Large
810,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,25,2013.0,Council At-Large
811,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,25,2013.0,Council At-Large
812,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,1,2013.0,Council At-Large
813,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,25,2013.0,Council At-Large
814,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,5,2013.0,Council At-Large
815,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,1,2013.0,Council At-Large
816,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,25,2013.0,Council At-Large
817,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,5,2013.0,Council At-Large
818,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,25,2013.0,Council At-Large
819,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,1,2013.0,Council At-Large
820,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,1,2013.0,Council At-Large
821,Elissa Silverman ,Elissa 2013,Individual,1/21/2013,1,2013.0,Council At-Large
822,Elissa Silverman ,Elissa 2013,Individual,1/21/2013,54,2013.0,Council At-Large
823,Elissa Silverman ,Elissa 2013,Individual,1/21/2013,5,2013.0,Council At-Large
824,Elissa Silverman ,Elissa 2013,Individual,1/22/2013,5,2013.0,Council At-Large
825,Elissa Silverman ,Elissa 2013,Individual,1/22/2013,1,2013.0,Council At-Large
826,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,25,2013.0,Council At-Large
827,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,13,2013.0,Council At-Large
828,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,25,2013.0,Council At-Large
829,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,25,2013.0,Council At-Large
830,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,25,2013.0,Council At-Large
831,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,1,2013.0,Council At-Large
832,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,1,2013.0,Council At-Large
833,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,5,2013.0,Council At-Large
834,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,25,2013.0,Council At-Large
835,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,1,2013.0,Council At-Large
836,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,15,2013.0,Council At-Large
837,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,1,2013.0,Council At-Large
838,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,5,2013.0,Council At-Large
839,Elissa Silverman ,Elissa 2013,Individual,4/1/2013,25,2013.0,Council At-Large
840,Elissa Silverman ,Elissa 2013,Individual,4/7/2013,25,2013.0,Council At-Large
841,Elissa Silverman ,Elissa 2013,Individual,4/5/2013,1,2013.0,Council At-Large
842,Elissa Silverman ,Elissa 2013,Individual,4/5/2013,25,2013.0,Council At-Large
843,Elissa Silverman ,Elissa 2013,Individual,3/30/2013,1,2013.0,Council At-Large
844,Elissa Silverman ,Elissa 2013,Individual,4/4/2013,2,2013.0,Council At-Large
845,Elissa Silverman ,Elissa 2013,Individual,4/4/2013,1,2013.0,Council At-Large
846,Elissa Silverman ,Elissa 2013,Individual,4/6/2013,1,2013.0,Council At-Large
847,Elissa Silverman ,Elissa 2013,Individual,4/6/2013,1,2013.0,Council At-Large
848,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
849,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,5,2013.0,Council At-Large
850,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,5,2013.0,Council At-Large
851,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
852,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
853,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,5,2013.0,Council At-Large
854,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,5,2013.0,Council At-Large
855,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,5,2013.0,Council At-Large
856,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
857,Elissa Silverman ,Elissa 2013,Individual,4/2/2013,5,2013.0,Council At-Large
858,Elissa Silverman ,Elissa 2013,Individual,4/1/2013,25,2013.0,Council At-Large
859,Elissa Silverman ,Elissa 2013,Individual,4/1/2013,1,2013.0,Council At-Large
860,Elissa Silverman ,Elissa 2013,Individual,3/31/2013,25,2013.0,Council At-Large
861,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,25,2013.0,Council At-Large
862,Elissa Silverman ,Elissa 2013,Individual,3/25/2013,15,2013.0,Council At-Large
863,Elissa Silverman ,Elissa 2013,Individual,3/25/2013,75,2013.0,Council At-Large
864,Elissa Silverman ,Elissa 2013,Individual,3/24/2013,15,2013.0,Council At-Large
865,Elissa Silverman ,Elissa 2013,Individual,4/12/2013,1,2013.0,Council At-Large
866,Elissa Silverman ,Elissa 2013,Individual,3/23/2013,1,2013.0,Council At-Large
867,Elissa Silverman ,Elissa 2013,Individual,3/26/2013,5,2013.0,Council At-Large
868,Elissa Silverman ,Elissa 2013,Individual,3/18/2013,25,2013.0,Council At-Large
869,Elissa Silverman ,Elissa 2013,Individual,3/24/2013,1,2013.0,Council At-Large
870,Elissa Silverman ,Elissa 2013,Individual,3/15/2013,1,2013.0,Council At-Large
871,Elissa Silverman ,Elissa 2013,Individual,3/26/2013,75,2013.0,Council At-Large
872,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,1,2013.0,Council At-Large
873,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,36,2013.0,Council At-Large
874,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,5,2013.0,Council At-Large
875,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
876,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
877,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
878,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
879,Elissa Silverman ,Elissa 2013,Individual,4/12/2013,25,2013.0,Council At-Large
880,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
881,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,5,2013.0,Council At-Large
882,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
883,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,5,2013.0,Council At-Large
884,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,25,2013.0,Council At-Large
885,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,5,2013.0,Council At-Large
886,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
887,Elissa Silverman ,Elissa 2013,Individual,1/12/2013,1,2013.0,Council At-Large
888,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,1,2013.0,Council At-Large
889,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,1,2013.0,Council At-Large
890,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,8,2013.0,Council At-Large
891,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,1,2013.0,Council At-Large
892,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,75,2013.0,Council At-Large
893,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,5,2013.0,Council At-Large
894,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,3,2013.0,Council At-Large
895,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,25,2013.0,Council At-Large
896,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,25,2013.0,Council At-Large
897,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,25,2013.0,Council At-Large
898,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,5,2013.0,Council At-Large
899,Elissa Silverman ,Elissa 2013,Individual,1/20/2013,25,2013.0,Council At-Large
900,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,5,2013.0,Council At-Large
901,Elissa Silverman ,Elissa 2013,Individual,1/24/2013,25,2013.0,Council At-Large
902,Elissa Silverman ,Elissa 2013,Individual,1/21/2013,5,2013.0,Council At-Large
903,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,2,2013.0,Council At-Large
904,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
905,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,2,2013.0,Council At-Large
906,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
907,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
908,Elissa Silverman ,Elissa 2013,Individual,1/22/2013,1,2013.0,Council At-Large
909,Elissa Silverman ,Elissa 2013,Individual,1/22/2013,1,2013.0,Council At-Large
910,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
911,Elissa Silverman ,Elissa 2013,Individual,1/30/2013,1,2013.0,Council At-Large
912,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,5,2013.0,Council At-Large
913,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,25,2013.0,Council At-Large
914,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,25,2013.0,Council At-Large
915,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
916,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
917,Elissa Silverman ,Elissa 2013,Individual,1/25/2013,5,2013.0,Council At-Large
918,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,25,2013.0,Council At-Large
919,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,75,2013.0,Council At-Large
920,Elissa Silverman ,Elissa 2013,Individual,1/27/2013,1,2013.0,Council At-Large
921,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
922,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
923,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
924,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,5,2013.0,Council At-Large
925,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,5,2013.0,Council At-Large
926,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,5,2013.0,Council At-Large
927,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
928,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
929,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
930,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
931,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
932,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,35,2013.0,Council At-Large
933,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
934,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,20.13,2013.0,Council At-Large
935,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
936,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
937,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
938,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
939,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
940,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
941,Elissa Silverman ,Elissa 2013,Individual,4/12/2013,25,2013.0,Council At-Large
942,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,1,2013.0,Council At-Large
943,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,25,2013.0,Council At-Large
944,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,5,2013.0,Council At-Large
945,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,75,2013.0,Council At-Large
946,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,5,2013.0,Council At-Large
947,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,1,2013.0,Council At-Large
948,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
949,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
950,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,1,2013.0,Council At-Large
951,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,5,2013.0,Council At-Large
952,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
953,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,25,2013.0,Council At-Large
954,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,975,2013.0,Council At-Large
955,Elissa Silverman ,Elissa 2013,Individual,4/12/2013,5,2013.0,Council At-Large
956,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,25,2013.0,Council At-Large
957,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,1,2013.0,Council At-Large
958,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,1,2013.0,Council At-Large
959,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,1,2013.0,Council At-Large
960,Elissa Silverman ,Elissa 2013,Individual,4/14/2013,2,2013.0,Council At-Large
961,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
962,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
963,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
964,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
965,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
966,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
967,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
968,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
969,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,3,2013.0,Council At-Large
970,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
971,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,2,2013.0,Council At-Large
972,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,1,2013.0,Council At-Large
973,Elissa Silverman ,Elissa 2013,Individual,4/11/2013,35,2013.0,Council At-Large
974,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
975,Elissa Silverman ,Elissa 2013,Individual,4/21/2013,1,2013.0,Council At-Large
976,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,25,2013.0,Council At-Large
977,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,25,2013.0,Council At-Large
978,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,25,2013.0,Council At-Large
979,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
980,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
981,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
982,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
983,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,4,2013.0,Council At-Large
984,Elissa Silverman ,Elissa 2013,Individual,4/13/2013,1,2013.0,Council At-Large
985,Elissa Silverman ,Elissa 2013,Individual,3/25/2013,15,2013.0,Council At-Large
986,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
987,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
988,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,75,2013.0,Council At-Large
989,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
990,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
991,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
992,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
993,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
994,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
995,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
996,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
997,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
998,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
999,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1000,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1001,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
1002,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
1003,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
1004,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
1005,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1006,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
1007,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,123,2013.0,Council At-Large
1008,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1009,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
1010,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
1011,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,1,2013.0,Council At-Large
1012,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1013,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1014,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,5,2013.0,Council At-Large
1015,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
1016,Elissa Silverman ,Elissa 2013,Individual,4/15/2013,25,2013.0,Council At-Large
1017,Elissa Silverman ,Elissa 2013,Individual,4/16/2013,1,2013.0,Council At-Large
1018,Elissa Silverman ,Elissa 2013,Individual,4/16/2013,1,2013.0,Council At-Large
1019,Elissa Silverman ,Elissa 2013,Individual,4/16/2013,25,2013.0,Council At-Large
1020,Elissa Silverman ,Elissa 2013,Individual,4/16/2013,1,2013.0,Council At-Large
1021,Elissa Silverman ,Elissa 2013,Individual,4/16/2013,25,2013.0,Council At-Large
1022,Elissa Silverman ,Elissa 2013,Individual,4/16/2013,15,2013.0,Council At-Large
1023,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,50.13,2013.0,Council At-Large
1024,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,25,2013.0,Council At-Large
1025,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,5,2013.0,Council At-Large
1026,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,5,2013.0,Council At-Large
1027,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,1,2013.0,Council At-Large
1028,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,5,2013.0,Council At-Large
1029,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,1,2013.0,Council At-Large
1030,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,3,2013.0,Council At-Large
1031,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,1,2013.0,Council At-Large
1032,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,1,2013.0,Council At-Large
1033,Elissa Silverman ,Elissa 2013,Individual,4/17/2013,1,2013.0,Council At-Large
1034,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,5,2013.0,Council At-Large
1035,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,15,2013.0,Council At-Large
1036,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,25,2013.0,Council At-Large
1037,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
1038,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
1039,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,72,2013.0,Council At-Large
1040,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,5,2013.0,Council At-Large
1041,Elissa Silverman ,Elissa 2013,Individual,4/18/2013,1,2013.0,Council At-Large
1042,Elissa Silverman ,Elissa 2013,Individual,4/19/2013,5,2013.0,Council At-Large
1043,Elissa Silverman ,Elissa 2013,Individual,4/20/2013,25,2013.0,Council At-Large
1044,Elissa Silverman ,Elissa 2013,Individual,4/20/2013,1,2013.0,Council At-Large
1045,Elissa Silverman ,Elissa 2013,Individual,4/20/2013,1,2013.0,Council At-Large
1046,Elissa Silverman ,Elissa 2013,Individual,4/21/2013,25,2013.0,Council At-Large
1047,Elissa Silverman ,Elissa 2013,Individual,4/21/2013,1,2013.0,Council At-Large
1048,Elissa Silverman ,Elissa 2013,Individual,4/21/2013,25,2013.0,Council At-Large
1049,Elissa Silverman ,Elissa 2013,Individual,4/21/2013,3,2013.0,Council At-Large
1050,Elissa Silverman ,Elissa 2013,Individual,4/21/2013,1,2013.0,Council At-Large
1051,Elissa Silverman ,Elissa 2013,Individual,4/22/2013,25,2013.0,Council At-Large
